REPRESENTATIVE,PARTY,STATE,VOTE,session,roll_no,chamber,congress,bio_url
Gooden,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/G000589
Gosar,Republican,Arizona,NO,1,496,House,116,https://clerk.house.gov/members/G000565
Gottheimer,Democratic,New Jersey,AYE,1,496,House,116,https://clerk.house.gov/members/G000583
Granger,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/G000377
Graves (GA),Republican,Georgia,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000560
Graves (LA),Republican,Louisiana,NO,1,496,House,116,https://clerk.house.gov/members/G000577
Graves (MO),Republican,Missouri,NO,1,496,House,116,https://clerk.house.gov/members/G000546
Green (TN),Republican,Tennessee,NO,1,496,House,116,https://clerk.house.gov/members/G000590
"Green, Al (TX)",Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/G000553
Griffith,Republican,Virginia,NO,1,496,House,116,https://clerk.house.gov/members/G000568
Grijalva,Democratic,Arizona,AYE,1,496,House,116,https://clerk.house.gov/members/G000551
Grothman,Republican,Wisconsin,NO,1,496,House,116,https://clerk.house.gov/members/G000576
Guest,Republican,Mississippi,NO,1,496,House,116,https://clerk.house.gov/members/G000591
Guthrie,Republican,Kentucky,NO,1,496,House,116,https://clerk.house.gov/members/G000558
Haaland,Democratic,New Mexico,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001080
Hagedorn,Republican,Minnesota,NO,1,496,House,116,https://clerk.house.gov/members/H001088
Harder (CA),Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/H001090
Harris,Republican,Maryland,NO,1,496,House,116,https://clerk.house.gov/members/H001052
Hartzler,Republican,Missouri,NO,1,496,House,116,https://clerk.house.gov/members/H001053
Hastings,Democratic,Florida,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H000324
Hayes,Democratic,Connecticut,AYE,1,496,House,116,https://clerk.house.gov/members/H001081
Heck,Democratic,Washington,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001064
"Hern, Kevin",Republican,Oklahoma,NO,1,496,House,116,https://clerk.house.gov/members/H001082
Herrera Beutler,Republican,Washington,NO,1,496,House,116,https://clerk.house.gov/members/H001056
Hice (GA),Republican,Georgia,NO,1,496,House,116,https://clerk.house.gov/members/H001071
Higgins (LA),Republican,Louisiana,NO,1,496,House,116,https://clerk.house.gov/members/H001077
Higgins (NY),Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/H001038
Hill (AR),Republican,Arkansas,NO,1,496,House,116,https://clerk.house.gov/members/H001072
Hill (CA),Democratic,California,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001087
Himes,Democratic,Connecticut,AYE,1,496,House,116,https://clerk.house.gov/members/H001047
Holding,Republican,North Carolina,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001065
Hollingsworth,Republican,Indiana,NO,1,496,House,116,https://clerk.house.gov/members/H001074
"Horn, Kendra S.",Democratic,Oklahoma,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001083
Horsford,Democratic,Nevada,AYE,1,496,House,116,https://clerk.house.gov/members/H001066
Houlahan,Democratic,Pennsylvania,AYE,1,496,House,116,https://clerk.house.gov/members/H001085
Hoyer,Democratic,Maryland,AYE,1,496,House,116,https://clerk.house.gov/members/H000874
Hudson,Republican,North Carolina,NO,1,496,House,116,https://clerk.house.gov/members/H001067
Huffman,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/H001068
Huizenga,Republican,Michigan,NO,1,496,House,116,https://clerk.house.gov/members/H001058
Hunter,Republican,California,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001048
Hurd (TX),Republican,Texas,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=H001073
Jackson Lee,Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/J000032
Jayapal,Democratic,Washington,AYE,1,496,House,116,https://clerk.house.gov/members/J000298
Jeffries,Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/J000294
Johnson (GA),Democratic,Georgia,AYE,1,496,House,116,https://clerk.house.gov/members/J000288
Johnson (LA),Republican,Louisiana,NO,1,496,House,116,https://clerk.house.gov/members/J000299
Johnson (OH),Republican,Ohio,NO,1,496,House,116,https://clerk.house.gov/members/J000292
Johnson (SD),Republican,South Dakota,NO,1,496,House,116,https://clerk.house.gov/members/J000301
Johnson (TX),Democratic,Texas,AYE,1,496,House,116,https://clerk.house.gov/members/J000126
Jordan,Republican,Ohio,NO,1,496,House,116,https://clerk.house.gov/members/J000289
Joyce (OH),Republican,Ohio,NO,1,496,House,116,https://clerk.house.gov/members/J000295
Joyce (PA),Republican,Pennsylvania,NO,1,496,House,116,https://clerk.house.gov/members/J000302
Kaptur,Democratic,Ohio,AYE,1,496,House,116,https://clerk.house.gov/members/K000009
Katko,Republican,New York,NO,1,496,House,116,https://clerk.house.gov/members/K000386
Keating,Democratic,Massachusetts,AYE,1,496,House,116,https://clerk.house.gov/members/K000375
Keller,Republican,Pennsylvania,NO,1,496,House,116,https://clerk.house.gov/members/K000395
Kelly (IL),Democratic,Illinois,AYE,1,496,House,116,https://clerk.house.gov/members/K000385
Kelly (MS),Republican,Mississippi,NO,1,496,House,116,https://clerk.house.gov/members/K000388
Kelly (PA),Republican,Pennsylvania,NO,1,496,House,116,https://clerk.house.gov/members/K000376
Kennedy,Democratic,Massachusetts,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000379
Khanna,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/K000389
Kildee,Democratic,Michigan,AYE,1,496,House,116,https://clerk.house.gov/members/K000380
Kilmer,Democratic,Washington,AYE,1,496,House,116,https://clerk.house.gov/members/K000381
Kim,Democratic,New Jersey,AYE,1,496,House,116,https://clerk.house.gov/members/K000394
Kind,Democratic,Wisconsin,AYE,1,496,House,116,https://clerk.house.gov/members/K000188
King (IA),Republican,Iowa,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000362
King (NY),Republican,New York,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=K000210
Kinzinger,Republican,Illinois,NO,1,496,House,116,https://clerk.house.gov/members/K000378
Kirkpatrick,Democratic,Arizona,AYE,1,496,House,116,https://clerk.house.gov/members/K000368
Krishnamoorthi,Democratic,Illinois,AYE,1,496,House,116,https://clerk.house.gov/members/K000391
Kuster (NH),Democratic,New Hampshire,AYE,1,496,House,116,https://clerk.house.gov/members/K000382
Kustoff (TN),Republican,Tennessee,NO,1,496,House,116,https://clerk.house.gov/members/K000392
LaHood,Republican,Illinois,NO,1,496,House,116,https://clerk.house.gov/members/L000585
LaMalfa,Republican,California,NO,1,496,House,116,https://clerk.house.gov/members/L000578
Lamb,Democratic,Pennsylvania,AYE,1,496,House,116,https://clerk.house.gov/members/L000588
Lamborn,Republican,Colorado,NO,1,496,House,116,https://clerk.house.gov/members/L000564
Langevin,Democratic,Rhode Island,AYE,1,496,House,116,https://clerk.house.gov/members/L000559
Larsen (WA),Democratic,Washington,AYE,1,496,House,116,https://clerk.house.gov/members/L000560
Larson (CT),Democratic,Connecticut,AYE,1,496,House,116,https://clerk.house.gov/members/L000557
Latta,Republican,Ohio,NO,1,496,House,116,https://clerk.house.gov/members/L000566
Lawrence,Democratic,Michigan,AYE,1,496,House,116,https://clerk.house.gov/members/L000581
Lawson (FL),Democratic,Florida,AYE,1,496,House,116,https://clerk.house.gov/members/L000586
Lee (CA),Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/L000551
Lee (NV),Democratic,Nevada,AYE,1,496,House,116,https://clerk.house.gov/members/L000590
Lesko,Republican,Arizona,NO,1,496,House,116,https://clerk.house.gov/members/L000589
Levin (CA),Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/L000593
Levin (MI),Democratic,Michigan,AYE,1,496,House,116,https://clerk.house.gov/members/L000592
Lewis,Democratic,Georgia,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000287
"Lieu, Ted",Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/L000582
Lipinski,Democratic,Illinois,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000563
Loebsack,Democratic,Iowa,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000565
Lofgren,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/L000397
Long,Republican,Missouri,NO,1,496,House,116,https://clerk.house.gov/members/L000576
Loudermilk,Republican,Georgia,NO,1,496,House,116,https://clerk.house.gov/members/L000583
Lowenthal,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/L000579
Lowey,Democratic,New York,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000480
Lucas,Republican,Oklahoma,NO,1,496,House,116,https://clerk.house.gov/members/L000491
Luetkemeyer,Republican,Missouri,NO,1,496,House,116,https://clerk.house.gov/members/L000569
Luján,Democratic,New Mexico,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=L000570
Luria,Democratic,Virginia,AYE,1,496,House,116,https://clerk.house.gov/members/L000591
Lynch,Democratic,Massachusetts,AYE,1,496,House,116,https://clerk.house.gov/members/L000562
Malinowski,Democratic,New Jersey,AYE,1,496,House,116,https://clerk.house.gov/members/M001203
"Maloney, Carolyn B.",Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/M000087
"Maloney, Sean",Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/M001185
Marchant,Republican,Texas,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001158
Marshall,Republican,Kansas,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001198
Massie,Republican,Kentucky,NO,1,496,House,116,https://clerk.house.gov/members/M001184
Mast,Republican,Florida,NO,1,496,House,116,https://clerk.house.gov/members/M001199
Matsui,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/M001163
McAdams,Democratic,Utah,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001209
McBath,Democratic,Georgia,AYE,1,496,House,116,https://clerk.house.gov/members/M001208
McCarthy,Republican,California,NO,1,496,House,116,https://clerk.house.gov/members/M001165
McCaul,Republican,Texas,NO,1,496,House,116,https://clerk.house.gov/members/M001157
McClintock,Republican,California,NO,1,496,House,116,https://clerk.house.gov/members/M001177
McCollum,Democratic,Minnesota,AYE,1,496,House,116,https://clerk.house.gov/members/M001143
McEachin,Democratic,Virginia,AYE,1,496,House,116,https://clerk.house.gov/members/M001200
McGovern,Democratic,Massachusetts,AYE,1,496,House,116,https://clerk.house.gov/members/M000312
McHenry,Republican,North Carolina,NO,1,496,House,116,https://clerk.house.gov/members/M001156
McKinley,Republican,West Virginia,NO,1,496,House,116,https://clerk.house.gov/members/M001180
McNerney,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/M001166
Meadows,Republican,North Carolina,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001187
Meeks,Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/M001137
Meng,Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/M001188
Meuser,Republican,Pennsylvania,NO,1,496,House,116,https://clerk.house.gov/members/M001204
Miller,Republican,West Virginia,NO,1,496,House,116,https://clerk.house.gov/members/M001205
Mitchell,Republican,Michigan,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001201
Moolenaar,Republican,Michigan,NO,1,496,House,116,https://clerk.house.gov/members/M001194
Mooney (WV),Republican,West Virginia,NO,1,496,House,116,https://clerk.house.gov/members/M001195
Moore,Democratic,Wisconsin,AYE,1,496,House,116,https://clerk.house.gov/members/M001160
Morelle,Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/M001206
Moulton,Democratic,Massachusetts,AYE,1,496,House,116,https://clerk.house.gov/members/M001196
Mucarsel-Powell,Democratic,Florida,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001207
Mullin,Republican,Oklahoma,NO,1,496,House,116,https://clerk.house.gov/members/M001190
Murphy,Democratic,Florida,AYE,1,496,House,116,https://clerk.house.gov/members/M001202
Nadler,Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/N000002
Napolitano,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/N000179
Neal,Democratic,Massachusetts,AYE,1,496,House,116,https://clerk.house.gov/members/N000015
Neguse,Democratic,Colorado,AYE,1,496,House,116,https://clerk.house.gov/members/N000191
Newhouse,Republican,Washington,NO,1,496,House,116,https://clerk.house.gov/members/N000189
Norcross,Democratic,New Jersey,AYE,1,496,House,116,https://clerk.house.gov/members/N000188
Norman,Republican,South Carolina,NO,1,496,House,116,https://clerk.house.gov/members/N000190
Nunes,Republican,California,NO,1,496,House,116,https://clerk.house.gov/members/N000181
O'Halleran,Democratic,Arizona,AYE,1,496,House,116,https://clerk.house.gov/members/O000171
Ocasio-Cortez,Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/O000172
Olson,Republican,Texas,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000168
Omar,Democratic,Minnesota,AYE,1,496,House,116,https://clerk.house.gov/members/O000173
Palazzo,Republican,Mississippi,NO,1,496,House,116,https://clerk.house.gov/members/P000601
Pallone,Democratic,New Jersey,AYE,1,496,House,116,https://clerk.house.gov/members/P000034
Palmer,Republican,Alabama,NO,1,496,House,116,https://clerk.house.gov/members/P000609
Panetta,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/P000613
Pappas,Democratic,New Hampshire,AYE,1,496,House,116,https://clerk.house.gov/members/P000614
Pascrell,Democratic,New Jersey,AYE,1,496,House,116,https://clerk.house.gov/members/P000096
Payne,Democratic,New Jersey,AYE,1,496,House,116,https://clerk.house.gov/members/P000604
Pelosi,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/P000197
Pence,Republican,Indiana,NO,1,496,House,116,https://clerk.house.gov/members/P000615
Perlmutter,Democratic,Colorado,AYE,1,496,House,116,https://clerk.house.gov/members/P000593
Perry,Republican,Pennsylvania,NO,1,496,House,116,https://clerk.house.gov/members/P000605
Peters,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/P000608
Peterson,Democratic,Minnesota,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000258
Phillips,Democratic,Minnesota,AYE,1,496,House,116,https://clerk.house.gov/members/P000616
Pingree,Democratic,Maine,AYE,1,496,House,116,https://clerk.house.gov/members/P000597
Pocan,Democratic,Wisconsin,AYE,1,496,House,116,https://clerk.house.gov/members/P000607
Porter,Democratic,California,AYE,1,496,House,116,https://clerk.house.gov/members/P000618
Posey,Republican,Florida,NO,1,496,House,116,https://clerk.house.gov/members/P000599
Pressley,Democratic,Massachusetts,AYE,1,496,House,116,https://clerk.house.gov/members/P000617
Price (NC),Democratic,North Carolina,AYE,1,496,House,116,https://clerk.house.gov/members/P000523
Quigley,Democratic,Illinois,AYE,1,496,House,116,https://clerk.house.gov/members/Q000023
Raskin,Democratic,Maryland,AYE,1,496,House,116,https://clerk.house.gov/members/R000606
Ratcliffe,Republican,Texas,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000601
Reed,Republican,New York,NO,1,496,House,116,https://clerk.house.gov/members/R000585
Reschenthaler,Republican,Pennsylvania,NO,1,496,House,116,https://clerk.house.gov/members/R000610
Rice (NY),Democratic,New York,AYE,1,496,House,116,https://clerk.house.gov/members/R000602
Rice (SC),Republican,South Carolina,NO,1,496,House,116,https://clerk.house.gov/members/R000597
Richmond,Democratic,Louisiana,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000588
Riggleman,Republican,Virginia,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000611
Roby,Republican,Alabama,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000591
Rodgers (WA),Republican,Washington,NO,1,496,House,116,https://clerk.house.gov/members/M001159
"Roe, David P.",Republican,Tennessee,NO,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000582
Rogers (AL),Republican,Alabama,NO,1,496,House,116,https://clerk.house.gov/members/R000575
Rogers (KY),Republican,Kentucky,NO,1,496,House,116,https://clerk.house.gov/members/R000395
Rooney (FL),Republican,Florida,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000607
Rose (NY),Democratic,New York,AYE,1,496,House,116,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000613
